Name,r,claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
AT2019gq,2,Candidate,,AT2019gq;ZTF19aaadfcp,0,0,0,0,0,0
AT2019gr,1,Candidate,,AT2019gr;ZTF19aabjunq,0,0,0,0,0,0
AT2019gra,1,Candidate,0.057576,AT2019gra;ZTF18aahlgwm,0,0,0,0,0,0
AT2019gsd,1,Candidate,,AT2019gsd;ATLAS19mbl,0,0,0,0,0,0
AT2019gsh,1,Candidate,,AT2019gsh;ATLAS19lzc,0,0,0,0,0,0
AT2019gsm,1,Candidate,,AT2019gsm;ATLAS19mbs,0,0,0,0,0,0
AT2019gso,2,Candidate,,AT2019gso;ATLAS19lqt,0,0,0,0,0,0
AT2019gss,2,Candidate,0.022305,AT2019gss;ZTF19aavtcjs,0,0,0,0,0,0
AT2019gst,2,Candidate,0.030955,AT2019gst;ZTF19aasnkmh,0,0,0,0,0,0
AT2019gsu,2,Candidate,,AT2019gsu;ZTF19aawpgwv,0,0,0,0,0,0
AT2019gsv,1,Candidate,,AT2019gsv;ZTF19aavnxfh,0,0,0,0,0,0
AT2019gsw,1,Candidate,,AT2019gsw;ZTF19aavnzti,0,0,0,0,0,0
AT2019gsx,1,Candidate,,AT2019gsx;ZTF19aavrvxr,0,0,0,0,0,0
AT2019gsy,2,Candidate,,AT2019gsy;ZTF19aavwdwy,0,0,0,0,0,0
AT2019gsz,2,Candidate,,AT2019gsz;ZTF19aavweog,0,0,0,0,0,0
AT2019gta,1,Candidate,,AT2019gta;ZTF19aavweqz,0,0,0,0,0,0
AT2019gtb,2,Candidate,,AT2019gtb;ZTF19aavyvkz,0,0,0,0,0,0
AT2019gtc,2,Candidate,0.030324,AT2019gtc;ZTF19aawtnqd,0,0,0,0,0,0
AT2019gte,2,Candidate,,AT2019gte;ZTF19aavxfib,0,0,0,0,0,0
AT2019gtf,1,Candidate,,AT2019gtf;ZTF19aavxrzc,0,0,0,0,0,0
AT2019gtg,1,Candidate,,AT2019gtg;ZTF19aawtruu,0,0,0,0,0,0
AT2019gth,1,Candidate,,AT2019gth;ZTF19aavyafo,0,0,0,0,0,0
AT2019gti,2,Candidate,,AT2019gti;ZTF19aawwzup,0,0,0,0,0,0
AT2019gtk,1,Candidate,,AT2019gtk;ZTF19aavnurw,0,0,0,0,0,0
AT2019gtl,2,Candidate,,AT2019gtl;ZTF19aavwbpc,0,0,0,0,0,0
AT2019gtm,2,Candidate,,AT2019gtm;ZTF19aavwtcb,0,0,0,0,0,0
AT2019gto,1,Candidate,,AT2019gto;ZTF19aavxjoa,0,0,0,0,0,0
AT2019gtp,1,Candidate,,AT2019gtp;ZTF19aawudku,0,0,0,0,0,0
AT2019gtr,1,Candidate,,AT2019gtr;ZTF19aavizot,0,0,0,0,0,0
AT2019gts,1,Candidate,,AT2019gts;ZTF19aavmxiu,0,0,0,0,0,0
AT2019gtt,2,Candidate,,AT2019gtt;ZTF18aacckag,0,0,0,0,0,0
AT2019gtu,1,Candidate,,AT2019gtu;ZTF19aatmshu,0,0,0,0,0,0
AT2019gtw,1,Candidate,,AT2019gtw;ZTF18aaaqgyc,0,0,0,0,0,0
AT2019gtx,1,Candidate,,AT2019gtx;ZTF19aavkuig,0,0,0,0,0,0
AT2019gun,1,Candidate,,AT2019gun;ZTF19aaviinr,0,0,0,0,0,0
AT2019guo,1,Candidate,,AT2019guo;ZTF18abcvpxr,0,0,0,0,0,0
AT2019guq,1,Candidate,,AT2019guq;ZTF18aauexyk,0,0,0,0,0,0
AT2019gur,2,Candidate,,AT2019gur;ZTF19aasnaqa,0,0,0,0,0,0
AT2019gus,2,Candidate,,AT2019gus;ZTF19aavlgjq,0,0,0,0,0,0
AT2019guu,1,Candidate,,AT2019guu;ZTF19aavtqwa,0,0,0,0,0,0
AT2019guv,1,Candidate,,AT2019guv;ZTF18abqbbpq,0,0,0,0,0,0
AT2019gux,1,Candidate,,AT2019gux;ZTF19aavszux,0,0,0,0,0,0
AT2019gvd,1,Candidate,,AT2019gvd;ZTF18abilnbq,0,0,0,0,0,0
AT2019gve,1,Candidate,,AT2019gve;ZTF19aawfxwj,0,0,0,0,0,0
AT2019gvg,1,Candidate,,AT2019gvg;ZTF19aaxbzqp,0,0,0,0,0,0
AT2019gvh,1,Candidate,,AT2019gvh;ZTF19aaxcajp,0,0,0,0,0,0
AT2019gvt,1,Candidate,,AT2019gvt;ZTF18aadbtae,0,0,0,0,0,0
AT2019gvu,1,Candidate,,AT2019gvu;ZTF19aavqoof,0,0,0,0,0,0
AT2019gvv,1,Candidate,,AT2019gvv;ZTF19aawhagd,0,0,0,0,0,0
AT2019gvx,1,Candidate,,AT2019gvx;ZTF19aaxdzbq,0,0,0,0,0,0
AT2019gvy,1,Candidate,,AT2019gvy;ZTF19aaxeaag,0,0,0,0,0,0
AT2019gvz,1,Candidate,,AT2019gvz;ZTF18abrwpxy,0,0,0,0,0,0
AT2019gwa,2,Candidate,,AT2019gwa;ZTF19aaxffum,0,0,0,0,0,0
AT2019gwb,1,Candidate,,AT2019gwb;ZTF19aawafvn,0,0,0,0,0,0
AT2019gwc,1,Candidate,,AT2019gwc;ZTF19aaxfcpq,0,0,0,0,0,0
AT2019gwd,1,Candidate,,AT2019gwd;ZTF18abfgyjt,0,0,0,0,0,0
AT2019gwe,1,Candidate,,AT2019gwe;ZTF19aargcuk,0,0,0,0,0,0
AT2019gwh,1,Candidate,,AT2019gwh;ZTF19aaxfqyx,0,0,0,0,0,0
AT2019gwi,1,Candidate,,AT2019gwi;ATLAS19mdd,0,0,0,0,0,0
AT2019gwj,1,Candidate,,AT2019gwj;ZTF18abobufq,0,0,0,0,0,0
AT2019gwm,1,Candidate,,AT2019gwm;ZTF19aawllzb,0,0,0,0,0,0
AT2019gwn,1,Candidate,,AT2019gwn;ZTF19aaxhysx,0,0,0,0,0,0
AT2019gwu,1,Candidate,,AT2019gwu;ZTF18aavraqb,0,0,0,0,0,0
AT2019gwv,1,Candidate,,AT2019gwv;ZTF18acajopa,0,0,0,0,0,0
AT2019gww,2,Candidate,,AT2019gww;ZTF19aawlkxq,0,0,0,0,0,0
AT2019gwx,1,Candidate,,AT2019gwx;ZTF19aaxibpz,0,0,0,0,0,0
AT2019gxe,1,Candidate,,AT2019gxe;ZTF18aaqpouu,0,0,0,0,0,0
AT2019gxh,1,Candidate,,AT2019gxh;ZTF19aawupxb,0,0,0,0,0,0
AT2019gxi,1,Candidate,,AT2019gxi;ZTF19aawqckx,0,0,0,0,0,0
AT2019gxj,2,Candidate,,AT2019gxj;ZTF19aavocqa,0,0,0,0,0,0
AT2019gxk,1,AGN,0.039998,AT2019gxk;ZTF18abhxhwv,0,0,0,0,0,0
AT2019gxl,2,Candidate,,AT2019gxl;ZTF19aavoayk,0,0,0,0,0,0
AT2019gxm,2,Candidate,,AT2019gxm;ZTF19aavoiyi,0,0,0,0,0,0
AT2019gxq,1,Candidate,,AT2019gxq;ZTF18abvbcln,0,0,0,0,0,0
AT2019gxr,2,Candidate,,AT2019gxr;ZTF18abvwrxu,0,0,0,0,0,0
AT2019gxs,1,CV,-0.00019,AT2019gxs;ZTF19aassmeb,0,0,0,0,0,0
AT2019gxt,1,Candidate,,AT2019gxt;ZTF19aavvozj,0,0,0,0,0,0
AT2019gxu,2,Candidate,,AT2019gxu;ZTF19aawrumx,0,0,0,0,0,0
AT2019gxv,2,Candidate,,AT2019gxv;ZTF19aawscqd,0,0,0,0,0,0
AT2019gyd,2,Candidate,,AT2019gyd;ZTF19aawscjn,0,0,0,0,0,0
AT2019gye,1,Candidate,,AT2019gye;ZTF19aaxnnpz,0,0,0,0,0,0
AT2019gza,1,Candidate,,AT2019gza;ZTF18acryhdp,0,0,0,0,0,0
AT2019gzb,1,Candidate,,AT2019gzb;ZTF19aawvisn,0,0,0,0,0,0
AT2019gzc,2,Candidate,,AT2019gzc;ZTF19aaxpzcy,0,0,0,0,0,0
AT2019gzd,1,Candidate,,AT2019gzd;ZTF19aaxqsbn,0,0,0,0,0,0
AT2019gze,2,Candidate,,AT2019gze;ZTF19aardvhf,0,0,0,0,0,0
AT2019in,1,Candidate,,AT2019in;ZTF18abtyost,0,0,0,0,0,0
AT2019io,2,Candidate,0.095413,AT2019io;ZTF18acwtswy,0,0,0,0,0,0
AT2019ip,2,Candidate,,AT2019ip;ZTF19aaagizo;ATLAS19bdf,0,0,0,0,0,0
AT2019iq,1,Candidate,,AT2019iq;ZTF19aaagwdv,0,0,0,0,0,0
AT2019it,1,Candidate,,AT2019it;ZTF19aabkfcq,0,0,0,0,0,0
AT2019iv,1,Candidate,,AT2019iv;ZTF19aaabsnr,0,0,0,0,0,0
AT2019iw,1,Candidate,0.068184,AT2019iw;ZTF19aaaibty;ATLAS19afb,0,0,0,0,0,0
AT2019ix,1,Candidate,,AT2019ix;ZTF19aabkqag,0,0,0,0,0,0
AT2019iy,1,Star,,AT2019iy;ZTF18acrxdlw,0,0,0,0,0,0
AT2019iz,1,Candidate,,AT2019iz;ZTF19aaajcbb;ATLAS19aja,0,0,0,0,0,0
AT2019ja,1,Candidate,,AT2019ja;ZTF19aaaokub;ATLAS19auf,0,0,0,0,0,0
AT2019jb,1,Candidate,,AT2019jb;ZTF19aablrvo,0,0,0,0,0,0
AT2019ji,2,Candidate,,AT2019ji;ZTF19aaadspo;ATLAS19auz,0,0,0,0,0,0
AT2019jn,1,Candidate,,AT2019jn;ZTF19aaafldf,0,0,0,0,0,0
AT2019jp,1,Candidate,,AT2019jp;ZTF19aaaonwi;ATLAS19bkl,0,0,0,0,0,0
AT2019jq,1,Candidate,,AT2019jq;ZTF19aaaoumn;ATLAS19bdp,0,0,0,0,0,0
AT2019jz,1,Candidate,,AT2019jz;ZTF19aaaffso;ATLAS19ahi,0,0,0,0,0,0
AT2019ka,1,Candidate,,AT2019ka;ZTF19aaafgdr;ATLAS19bqk,0,0,0,0,0,0
AT2019kb,1,Candidate,,AT2019kb;ZTF19aaapfde,0,0,0,0,0,0
AT2019ke,1,Candidate,,AT2019ke;ZTF19aaaqgub,0,0,0,0,0,0
AT2019kv,2,Candidate,,AT2019kv;ZTF19aaafgvb;ATLAS19avo,0,0,0,0,0,0
AT2019kw,1,Candidate,,AT2019kw;ZTF19aabyyhr,0,0,0,0,0,0
AT2019kx,1,CV,,AT2019kx;ZTF19aaaphbd,0,0,0,0,0,0
AT2019ky,1,Star,,AT2019ky;ZTF18abvlrch,0,0,0,0,0,0
AT2019kz,1,Star,,AT2019kz;ZTF19aaawiwl,0,0,0,0,0,0
AT2019la,2,Star,,AT2019la;ZTF19aabbpqf,0,0,0,0,0,0
AT2019lb,1,Star,,AT2019lb;ZTF19aacbuze,0,0,0,0,0,0
AT2019lf,2,Candidate,0.073646,AT2019lf;ATLAS19ahq;ZTF19aabymik,0,0,0,0,0,0
AT2019lj,1,Candidate,,AT2019lj;ATLAS19aiw;ZTF18adbmjjx,0,0,0,0,0,0
AT2019ll,3,Candidate,,AT2019ll;ATLAS19aiz;ZTF19aabhxod,0,0,0,0,0,0
AT2019lm,2,Candidate,,AT2019lm;ATLAS19aka;ZTF19aaaegdw,0,0,0,0,0,0
AT2019ln,2,AGN,0.011588,AT2019ln;ZTF18aafeiiy,0,0,0,0,0,0
AT2019lu,1,Candidate,0.027235,AT2019lu;ZTF19aaaelvd,0,0,0,0,0,0
AT2019lv,1,Candidate,,AT2019lv;ZTF19aaapgio,0,0,0,0,0,0
AT2019lz,1,Candidate,,AT2019lz;ZTF18abhpdpk,0,0,0,0,0,0
AT2019mb,1,Candidate,,AT2019mb;ZTF19aachpob,0,0,0,0,0,0
AT2019mc,1,Candidate,,AT2019mc;ZTF19aaciqhv,0,0,0,0,0,0
AT2019ml,1,Candidate,,AT2019ml;ATLAS19avm;ZTF18adbmbmh,0,0,0,0,0,0
AT2019nt,2,Candidate,0.052022,AT2019nt;ZTF18adbmkvr,0,0,0,0,0,0
AT2019nu,1,Candidate,,AT2019nu;ZTF19aaaajou,0,0,0,0,0,0
AT2019nv,1,Candidate,,AT2019nv;ZTF19aaaanri,0,0,0,0,0,0
AT2019nw,2,Candidate,,AT2019nw;ZTF19aaaaxdt,0,0,0,0,0,0
AT2019nx,2,Candidate,,AT2019nx;ZTF19aaaaxeu;ATLAS19buj,0,0,0,0,0,0
AT2019ny,1,Candidate,0.095487,AT2019ny;ZTF19aaavlor;PS19hj,0,0,0,0,0,0
AT2019od,2,Candidate,,AT2019od;ZTF19aactgqw,0,0,0,0,0,0
AT2019ok,3,Candidate,,AT2019ok;ATLAS19awk,0,0,0,0,0,0
AT2019oz,1,Candidate,,AT2019oz;ZTF19aaaozlr,0,0,0,0,0,0
AT2019pb,1,Candidate,0.030115,AT2019pb;ZTF19aacwjfb,0,0,0,0,0,0
AT2019pc,1,Candidate,,AT2019pc;ZTF19aacyzzm,0,0,0,0,0,0
AT2019pd,1,Candidate,0.085,AT2019pd;ZTF19aaczyek,0,0,0,0,0,0
AT2019pq,1,Candidate,,AT2019pq;ZTF19aaahjhc,0,0,0,0,0,0
AT2019pr,1,Candidate,,AT2019pr;ZTF19aaahsjp,0,0,0,0,0,0
AT2019ps,1,Candidate,,AT2019ps;ZTF19aablbua;ATLAS19bde;PS19ki,0,0,0,0,0,0
AT2019py,1,Candidate,,AT2019py;ZTF19aaapoxk;ATLAS19beg,0,0,0,0,0,0
AT2019pz,1,AGN,,AT2019pz;ZTF19aabymng,0,0,0,0,0,0
AT2019qa,1,Candidate,0.046414,AT2019qa;ZTF19aacigpk;ATLAS19bes;PS19hq,0,0,0,0,0,0
AT2019qi,1,Candidate,,AT2019qi;ZTF19aaaffxm;MLS190104:125700+331115,0,0,0,0,0,0
AT2019ql,1,Candidate,,AT2019ql;ZTF19aabyuzq;ATLAS19bwu,0,0,0,0,0,0
AT2019qn,2,NT,,AT2019qn;ZTF19aabyvwv,0,0,0,0,0,0
AT2019qp,1,Candidate,,AT2019qp;ZTF19aacimza;ATLAS19bmq,0,0,0,0,0,0
AT2019qq,1,Candidate,,AT2019qq;ZTF19aacxgtc;ATLAS19bln,0,0,0,0,0,0
AT2019qs,1,Candidate,,AT2019qs;ZTF19aadgily;ATLAS19bqy,0,0,0,0,0,0
AT2019qv,1,AGN,0.030468,AT2019qv;ZTF18abdffkn,0,0,0,0,0,0
AT2019qx,1,NT,,AT2019qx;ZTF19aaafoaf,0,0,0,0,0,0
AT2019qy,1,Candidate,,AT2019qy;ZTF19aaapfbr,0,0,0,0,0,0
AT2019ra,1,Candidate,,AT2019ra;ZTF19aaaplln,0,0,0,0,0,0
AT2019rb,1,Candidate,,AT2019rb;ZTF19aabyvgk;ATLAS19bej,0,0,0,0,0,0
AT2019rd,1,Candidate,0.062892,AT2019rd;ZTF19aacytci,0,0,0,0,0,0
AT2019rk,1,Candidate,,AT2019rk;ZTF19aabhnkv;ATLAS19bwt,0,0,0,0,0,0
AT2019rl,1,Candidate,,AT2019rl;ZTF19aabltbz,0,0,0,0,0,0
AT2019rp,2,Candidate,0.101108,AT2019rp;ATLAS19beb;ZTF19aabypdm,0,0,0,0,0,0
AT2019to,1,Candidate,,AT2019to;ATLAS19bld;ZTF19aacwqjs,0,0,0,0,0,0
AT2019up,1,Candidate,,AT2019up;ATLAS19bor;ZTF19aacxwfb,0,0,0,0,0,0
AT2019vm,1,Candidate,0.083829,AT2019vm;ZTF19aacwzuy,0,0,0,0,0,0
AT2019vq,1,Candidate,0.099901,AT2019vq;ZTF19aadfqfw;ATLAS19ced,0,0,0,0,0,0
AT2019vt,1,Candidate,,AT2019vt;ZTF19aadgvmn,0,0,0,0,0,0
AT2019vx,1,Candidate,0.073734,AT2019vx;ZTF19aacwkjh;ATLAS19bwl,0,0,0,0,0,0
AT2019vy,1,Candidate,,AT2019vy;ZTF19aacwpgo,0,0,0,0,0,0
AT2019wa,1,QSO,0.050417,AT2019wa;ZTF19aadnutn,0,0,0,0,0,0
AT2019wb,1,Candidate,,AT2019wb;ZTF19aadnvle,0,0,0,0,0,0
AT2019wd,1,Candidate,,AT2019wd;ZTF19aadnwbv,0,0,0,0,0,0
AT2019we,1,Candidate,0.0869,AT2019we;ZTF19aadnwgk;PS19nu,0,0,0,0,0,0
AT2019wg,1,QSO,0.162545,AT2019wg;ZTF18aauhkzq,0,0,0,0,0,0
AT2019wh,1,Candidate,0.137759,AT2019wh;ZTF19aabzaiv,0,0,0,0,0,0
AT2019wi,1,Candidate,,AT2019wi;ZTF19aabzspk,0,0,0,0,0,0
AT2019wj,1,Candidate,,AT2019wj;ZTF19aadfxdz,0,0,0,0,0,0
AT2019wk,1,Candidate,,AT2019wk;ZTF19aadnwks,0,0,0,0,0,0
AT2019wm,1,NT,0.074525,AT2019wm;ZTF18abxmxtq,0,0,0,0,0,0
AT2019wn,2,Candidate,,AT2019wn;ZTF19aabfyxn;ATLAS19bso,0,0,0,0,0,0
AT2019wo,1,NT,0.384117,AT2019wo;ZTF19aacolgi,0,0,0,0,0,0
AT2019wp,1,Candidate,0.022139,AT2019wp;ZTF19aaahoig,0,0,0,0,0,0
AT2019wq,1,Candidate,,AT2019wq;ZTF19aacpjsb,0,0,0,0,0,0
AT2019ws,1,Candidate,,AT2019ws;ZTF19aadpgac;ATLAS19bsn,0,0,0,0,0,0
AT2019wt,1,Candidate,,AT2019wt;ZTF18absqpbs,0,0,0,0,0,0
AT2019wx,1,Candidate,,AT2019wx;ZTF19aabhfdi,0,0,0,0,0,0
AT2019wy,1,CV,,AT2019wy;ZTF19aadpidh,0,0,0,0,0,0
AT2019ya,1,Candidate,,AT2019ya;ZTF19aadofaz;ATLAS19caj,0,0,0,0,0,0
AT2019yd,1,Candidate,,AT2019yd;ZTF19aabyorx,0,0,0,0,0,0
AT2019yf,1,NT,,AT2019yf;ZTF19aadoevn,0,0,0,0,0,0
AT2019yg,1,Candidate,,AT2019yg;ZTF19aadomgf;ATLAS19byz,0,0,0,0,0,0
AT2019yh,1,Candidate,,AT2019yh;ZTF19aachzlb,0,0,0,0,0,0
AT2019yi,1,Candidate,,AT2019yi;ZTF18aaizghg,0,0,0,0,0,0
AT2019yj,1,AGN,,AT2019yj;ZTF18abcypfw,0,0,0,0,0,0
AT2019yk,1,NT,,AT2019yk;ZTF19aacivld,0,0,0,0,0,0
AT2019yl,1,Candidate,,AT2019yl;ZTF19aaciwam,0,0,0,0,0,0
AT2019ym,2,NT,,AT2019ym;ZTF19aadgqea,0,0,0,0,0,0
AT2019yn,2,Candidate,,AT2019yn;ZTF19aadohat,0,0,0,0,0,0
AT2019yo,1,Candidate,,AT2019yo;ZTF19aadypgw,0,0,0,0,0,0
AT2019yp,1,Candidate,,AT2019yp;ZTF19aadyplk,0,0,0,0,0,0
AT2019yq,1,Candidate,,AT2019yq;ZTF19aadypmr,0,0,0,0,0,0
AT2019yu,2,Candidate,,AT2019yu;ZTF19aaeaffj,0,0,0,0,0,0
AT2019yx,2,AGN,0.032949,AT2019yx;ZTF19aadtinx,0,0,0,0,0,0
AT2019zg,6,Candidate,0.050109,AT2019zg;ATLAS19bup,0,0,0,0,0,0
AT2019zn,1,Candidate,,AT2019zn;ZTF19aadpjpe,0,0,0,0,0,0
AT2019zo,1,Candidate,,AT2019zo;ZTF19aaefdjr;ATLAS19cns,0,0,0,0,0,0
AT2019zq,1,Candidate,,AT2019zq;ZTF19aaefimx,0,0,0,0,0,0
AT2019zr,1,Candidate,,AT2019zr;ZTF19aaefjzu,0,0,0,0,0,0
AT2019zs,1,Candidate,,AT2019zs;ZTF19aaefvbw,0,0,0,0,0,0
AT2019zt,1,Candidate,,AT2019zt;ZTF19aaddhsj,0,0,0,0,0,0
AT2019zu,1,Candidate,,AT2019zu;ZTF19aaddmrl,0,0,0,0,0,0
AT2019zv,1,Candidate,,AT2019zv;ZTF19aaebayq;ATLAS19ceb,0,0,0,0,0,0
AT2019zw,1,Candidate,,AT2019zw;ZTF19aaefswz;PS19jc,0,0,0,0,0,0
AT2019zx,1,Candidate,,AT2019zx;ZTF19aaefuzy,0,0,0,0,0,0
AT2019zy,1,Candidate,,AT2019zy;ZTF19aaegspa,0,0,0,0,0,0
AT2019zz,2,Candidate,,AT2019zz;ZTF19aaeafhh;ATLAS19bxi,0,0,0,0,0,0
ATLAS17aeu,6,Candidate,,ATLAS17aeu,0,0,0,0,0,0
CSS100217,5,TDE?;IIn,0.147,CSS100217;CSS100217:102913+404220,4,0,0,0,0,1
CSS130606:153620+523634,4,,,CSS130606:153620+523634;PS1-13cfl,0,0,0,0,0,0
CSS130905:012822-075122,2,Ia,0.051,CSS130905:012822-075122;PS1-13did,1,0,0,0,0,0
CSS130912:025702-001844,20,SLSN-I,0.431,CSS130912:025702-001844;iPTF13dcc,0,0,0,0,0,0
CSS130916:011806+271126,5,Ia-91T;Ia,0.05,CSS130916:011806+271126;PS1-13dsg,0,0,0,0,0,0
CSS130917:181255+641840,2,Ia,0.069,CSS130917:181255+641840;PS1-13dfd,0,0,0,0,0,0
CSS130924:004234+151746,2,Ia,0.08,CSS130924:004234+151746;PS1-13dpy,0,0,0,0,0,0
CSS130925:010249-004431,18,II P,0.0518,CSS130925:010249-004431;iPTF13dla;MLS131012:010249-004431;PS1-13dky,0,0,0,0,0,0
CSS131003:030909-113532,4,Ia,0.09,CSS131003:030909-113532;PS1-13dlf,0,0,0,0,0,0
CSS131210:043252+304855,4,Ia,0.05,CSS131210:043252+304855;PS1-13ekl,1,0,0,0,0,0
CSS131224:023218+212428,2,II P,0.03,CSS131224:023218+212428;PS1-14fn,0,0,0,0,0,0
CSS131224:033239+014313,2,II,0.031,CSS131224:033239+014313;PS1-14ib,1,0,0,0,0,0
CSS140102:133358+240714,2,II,0.13,CSS140102:133358+240714;PS1-14hn,0,0,0,0,0,0
CSS140120:085532+371220,2,,,CSS140120:085532+371220;PS1-14jj,0,0,0,0,0,0
CSS140123:104818+204751,4,Ia;Ia-91T,0.09,CSS140123:104818+204751;PS1-14th,0,0,0,0,0,0
CSS140222:141104+253050,2,Ib,0.031,CSS140222:141104+253050;PS1-14sk,1,0,0,0,0,0
CSS140313:112214+621525,4,,,CSS140313:112214+621525;PS1-14uv,0,0,0,0,0,0
CSS140326:122257+282955,22,II,0.0254,CSS140326:122257+282955;iPTF14abc;PS1-14ya,0,0,0,0,0,0
CSS140628:233025+060302,1,Ia,0.056,CSS140628:233025+060302,1,0,0,0,0,0
CSS140914:010107-101840,2,Ia,0.03,CSS140914:010107-101840,0,0,0,0,0,0
CSS140914:075541+264619,4,CV,,CSS140914:075541+264619;PS1-14amh;MLS141123:075541+264618,0,0,0,0,0,0
CSS141118:092034+504148,401,II P;PISN;II,0.0344,CSS141118:092034+504148;iPTF14hls;AT2016bse;Gaia16aog,63,0,0,0,0,1
CSS150120:053013-165338,4,II,0.02,CSS150120:053013-165338;Gaia15acg,0,0,0,0,0,0
CSS150120:114305+375219,3,Ia,0.08,CSS150120:114305+375219;Gaia15aax;iPTF15fz,1,0,0,0,0,0
CSS150322:121228+320954,4,Ia,0.04,CSS150322:121228+320954;PS15xi;iPTF15xi,1,0,0,0,0,0
CSS150324:123205+335812,8,,,CSS150324:123205+335812;PS15xm,0,0,0,0,0,0
CSS150423:131453+344213,4,Ia,0.05285,CSS150423:131453+344213;PS15aio;PSN J13145290+3442128;PSN J13145290+344212,0,0,0,0,0,0
CSS150430:155838+064631,4,,,CSS150430:155838+064631;PS15ajw,0,0,0,0,0,0
CSS150521:161030+240305,8,II,0.043,CSS150521:161030+240305;PS15asd,0,0,0,0,0,0
CSS151014:011643-081701,3,,,CSS151014:011643-081701;PS15crm;PS115crm,0,0,0,0,0,0
CSS151101:020238+293141,4,,,CSS151101:020238+293141;PS15cuf,0,0,0,0,0,0
CSS151109:101502+074830,6,Ia,0.027,CSS151109:101502+074830;PS16pj,1,0,0,0,0,0
CSS151119:113223+454303,3,,,CSS151119:113223+454303;PS16aby,0,0,0,0,0,0
CSS151120:044526-190158,6,Ia;Ia-91bg,0.073,CSS151120:044526-190158,1,0,0,0,0,0
CSS151130:042406+280108,2,,,CSS151130:042406+280108;PS15dkx,0,0,0,0,0,0
CSS151216:070856+334109,11,,,CSS151216:070856+334109;PS15ddv,0,0,0,0,0,0
CSS151219:101935+390048,15,Ia;Ia-91T,0.038,CSS151219:101935+390048;PS16ua,0,0,0,0,0,0
CSS160227:122039+283816,4,Candidate,,CSS160227:122039+283816;AT2016ayi;Gaia16app;ATLAS16aen;PS16bik,0,0,0,0,0,0
CSS160303:073127+410257,4,,,CSS160303:073127+410257;PS16azb;AT2016ayn;ATLAS16acw,0,0,0,0,0,0
CSS160307:123438-040834,2,Ia,,CSS160307:123438-040834;AT2016bap;PS16avr,0,0,0,0,0,0
CSS160418:101916+590742,8,,,CSS160418:101916+590742;AT2016byc;PS16bul,0,0,0,0,0,0
CSS160714:174506+440426,3,,,CSS160714:174506+440426;PS16dcx,0,0,0,0,0,0
CSS170415:123731+063746,1,,,CSS170415:123731+063746;AT2017dev;PS17ckf;PTSS-17qav,0,0,0,0,0,0
CSS170516:115106+432452,19,Candidate,0.061654,CSS170516:115106+432452;AT2017efs;ATLAS17fpx;Gaia17bjv;MLS170526:115106+432452,0,0,0,0,0,0
D1-9,22,,0.326,D1-9,0,0,0,0,0,0
D3-13,23,TDE?,0.3698,D3-13,0,0,0,0,0,0
DES12C1a,3,Ia;Ia,0.30302,DES12C1a;PSc460037,0,0,0,0,0,0
DES12C1b,4,Ia;Ia,0.24245,DES12C1b;PSc460064,0,0,0,0,0,0
DES14X3taz,16,SLSN-I;SLSN,0.608,DES14X3taz,2,0,0,0,0,0
DES15E2mlf,12,SLSN;SLSN-I,1.861,DES15E2mlf,3,0,0,0,0,1
DES16C2nm,12,SLSN-I,1.998,DES16C2nm,5,0,0,0,0,1
DES17C1ald,18,Ia,0.14,DES17C1ald,1,0,0,0,0,0
DES17C1cpv,14,Ia,0.19,DES17C1cpv,0,0,0,0,0,0
DES17C1ffz,13,Ib/c,0.0905,DES17C1ffz,0,0,0,0,0,0
DES17C2fnw,13,Ia?,0.16,DES17C2fnw,0,0,0,0,0,0
DES17C2ou,18,Ia,0.103,DES17C2ou,0,0,0,0,0,0
DES17C3arf,12,,,DES17C3arf,0,0,0,0,0,0
DES17C3eg,40,Ia,0.117,DES17C3eg,0,0,0,0,0,0
DES17C3gyp,8,SLSN-I?,0.47,DES17C3gyp,0,0,0,0,0,0
DES17C3ihx,6,Ia,0.15,DES17C3ihx,0,0,0,0,0,0
DES17S1bch,16,Ia,0.136,DES17S1bch,0,0,0,0,0,0
DES17X1boj,7,,,DES17X1boj,0,0,0,0,0,0
DES17X1gcm,8,,,DES17X1gcm,0,0,0,0,0,0
DES17X2bef,15,,,DES17X2bef,0,0,0,0,0,0
Gaia14aaa,5,Ia,0.42,Gaia14aaa,0,0,0,0,0,0
Gaia14aac,4,,0.05,Gaia14aac,0,0,0,0,0,0
Gaia14aad,4,,0.02,Gaia14aad,0,0,0,0,0,0
Gaia14aae,684,CV,,Gaia14aae,0,0,0,0,0,0
Gaia14aaf,78,CV,,Gaia14aaf,0,0,0,0,0,0
Gaia14aag,36,,0.02,Gaia14aag,0,0,0,0,0,0
Gaia14aan,16,,0.04,Gaia14aan,0,0,0,0,0,0
Gaia14aat,312,Dwarf Nova;CV,,Gaia14aat,0,0,0,0,0,0
Gaia14aav,4,,0.08,Gaia14aav,0,0,0,0,0,0
Gaia14aba,1,,0.06,Gaia14aba,0,0,0,0,0,0
Gaia14abh,13,,0.2,Gaia14abh,0,0,0,0,0,0
Gaia14abt,2,,0.1,Gaia14abt,0,0,0,0,0,0
Gaia14abu,1,,0.04,Gaia14abu,0,0,0,0,0,0
